links,names,ratings,price for one,cuisine,images,address,timing,contact
https://www.zomato.com/visakhapatnam/hotel-new-alkapuri-jagadamba-junction-vizag/info,Hotel New Alkapuri,3.2,₹450 for two,"North Indian, Chinese, South Indian, Biryani",https://b.zmtcdn.com/data/pictures/2/19493592/64d5c7acd9ada1f208f96df56ec8819e_featured_v2.jpg,"Jagadamba Junction, Vizag",Opens in 27 minutes,+919848155454
https://www.zomato.com/visakhapatnam/pot-biryani-maddilapalem-vizag/info,Pot Biryani,4.0,₹500 for two,"Biryani, Andhra, Seafood",https://b.zmtcdn.com/data/pictures/chains/0/2800480/bc6bb1b3dfc0b5d97b0251d36eeed0cb_featured_v2.jpg,"Maddilapalem, Vizag",,+918916444402
https://www.zomato.com/visakhapatnam/the-red-box-mvp-colony-vizag/info,The Red Box,3.8,₹450 for two,"Chinese, Momos, Oriental",https://b.zmtcdn.com/data/pictures/2/19084452/606f6595db2b8c51ef3de76dbe85993c_featured_v2.jpg,"MVP Colony, Vizag",,+919848881198
https://www.zomato.com/visakhapatnam/laddu-gopal-kirlampudi-layout-vizag/info,Laddu Gopal,-,₹300 for two,"Street Food, North Indian, Desserts",https://b.zmtcdn.com/data/pictures/chains/0/18757940/154f04ff5ea2432c1b4bd4f9d961b4fb_featured_v2.jpg,"Kirlampudi Layout, Vizag",,+919700541502
https://www.zomato.com/visakhapatnam/la-delizia-seethammadhara-vizag/info,La Delizia,4.8,₹200 for two,Desserts,https://b.zmtcdn.com/data/pictures/7/2801077/d213a5d053114dcfaaa4d00c44458f2e_featured_v2.jpg,"Seethammadhara, Vizag",,+918886558855
https://www.zomato.com/visakhapatnam/chefs-night-out-1-mvp-colony-vizag/info,Chef's Night Out,3.8,₹300 for two,"Biryani, Chinese",https://b.zmtcdn.com/data/pictures/1/19163201/d63f15964d971d775cb0690d0156375d_featured_v2.jpg,"MVP Colony, Vizag",Opens at 7:15pm,+919030840127
https://www.zomato.com/visakhapatnam/hashtag-kitchens-lawsons-bay-vizag/info,Hashtag Kitchens,3.3,₹700 for two,"Chinese, Seafood",https://b.zmtcdn.com/data/pictures/1/19337021/332458eeda08520bc1482a3af07fb3c5_featured_v2.jpg,"Lawsons Bay, Vizag",,+917569268682
https://www.zomato.com/visakhapatnam/brew-n-bistro-lawsons-bay-vizag/info,Brew 'n' Bistro,4.0,₹800 for two,"Cafe, Continental, Coffee, Italian, Desserts, Beverages",,"Lawsons Bay, Vizag",,+919440373839
https://www.zomato.com/visakhapatnam/abs-absolute-barbecues-dwaraka-nagar-vizag/info,AB's - Absolute Barbecues,4.4,"₹1,650 for two","North Indian, BBQ, Biryani",,"Dwaraka Nagar, Vizag",Opens in 4 minutes,+917337383764
https://www.zomato.com/visakhapatnam/the-square-hotel-novotel-maharani-peta-vizag/info,The Square - Hotel Novotel,4.0,"₹3,000 for two","Continental, North Indian",,"Maharani Peta, Vizag",,+917799884036
https://www.zomato.com/visakhapatnam/the-eatery-four-points-by-sheraton-waltair-uplands/info,The Eatery - Four Points By Sheraton,4.1,"₹2,500 for two","North Indian, Chinese, Mexican, Continental, Biryani, Fast Food, Desserts, Beverages",,"Waltair Uplands, Vizag",Opens at 7pm,+918106829333
https://www.zomato.com/visakhapatnam/the-shack-the-park-lawsons-bay-vizag/info,The Shack - The Park,4.0,"₹1,800 for two","Moroccan, Oriental, Desserts",,"Lawsons Bay, Vizag",,+918916825678
https://www.zomato.com/visakhapatnam/kai-welcomhotel-grand-bay-maharani-peta-vizag/info,KAI - WelcomHotel Grand Bay,4.5,"₹3,500 for two","Asian, Thai, Japanese, Seafood, Sushi, Chinese, Desserts, Beverages",,"Maharani Peta, Vizag",Opens at 7pm,+916309716262
https://www.zomato.com/visakhapatnam/myz-uno-brew-pub-siripuram-vizag/info,Myz-Uno Brew Pub,4.9,"₹2,300 for two","North Indian, South Indian, Andhra, Continental",,"Siripuram, Vizag",,+919991725555
https://www.zomato.com/visakhapatnam/vista-the-park-chinna-waltair-vizag/info,Vista - The Park,4.2,"₹2,000 for two","American, North Indian, Thai, Continental, Desserts",,"Chinna Waltair, Vizag",,+918916825678
https://www.zomato.com/visakhapatnam/makkhan-masala-pure-veg-dwaraka-nagar-vizag/info,Makkhan Masala Pure Veg,4.5,"₹1,000 for two","North Indian, South Indian, Biryani, Chinese, Tea",,"Dwaraka Nagar, Vizag",,+919000810055
https://www.zomato.com/visakhapatnam/abs-absolute-barbecues-dwaraka-nagar-vizag/info,AB's - Absolute Barbecues,4.4,"₹1,650 for two","North Indian, BBQ, Biryani",,"Dwaraka Nagar, Vizag",Opens in 3 minutes,+917337383764
https://www.zomato.com/visakhapatnam/brew-n-bistro-lawsons-bay-vizag/info,Brew 'n' Bistro,4.0,₹800 for two,"Cafe, Continental, Coffee, Italian, Desserts, Beverages",,"Lawsons Bay, Vizag",,+919440373839
https://www.zomato.com/visakhapatnam/the-square-hotel-novotel-maharani-peta-vizag/info,The Square - Hotel Novotel,4.0,"₹3,000 for two","Continental, North Indian",,"Maharani Peta, Vizag",,+917799884036
https://www.zomato.com/visakhapatnam/the-eatery-four-points-by-sheraton-waltair-uplands/info,The Eatery - Four Points By Sheraton,4.1,"₹2,500 for two","North Indian, Chinese, Mexican, Continental, Biryani, Fast Food, Desserts, Beverages",,"Waltair Uplands, Vizag",Opens at 7pm,+918106829333
https://www.zomato.com/visakhapatnam/the-shack-the-park-lawsons-bay-vizag/info,The Shack - The Park,4.0,"₹1,800 for two","Moroccan, Oriental, Desserts",,"Lawsons Bay, Vizag",,+918916825678
https://www.zomato.com/visakhapatnam/kai-welcomhotel-grand-bay-maharani-peta-vizag/info,KAI - WelcomHotel Grand Bay,4.5,"₹3,500 for two","Asian, Thai, Japanese, Seafood, Sushi, Chinese, Desserts, Beverages",,"Maharani Peta, Vizag",Opens at 7pm,+916309716262
https://www.zomato.com/visakhapatnam/myz-uno-brew-pub-siripuram-vizag/info,Myz-Uno Brew Pub,4.9,"₹2,300 for two","North Indian, South Indian, Andhra, Continental",,"Siripuram, Vizag",,+919991725555
https://www.zomato.com/visakhapatnam/vista-the-park-chinna-waltair-vizag/info,Vista - The Park,4.2,"₹2,000 for two","American, North Indian, Thai, Continental, Desserts",,"Chinna Waltair, Vizag",,+918916825678
https://www.zomato.com/visakhapatnam/makkhan-masala-pure-veg-dwaraka-nagar-vizag/info,Makkhan Masala Pure Veg,4.5,"₹1,000 for two","North Indian, South Indian, Biryani, Chinese, Tea",,"Dwaraka Nagar, Vizag",,+919000810055
